CH1,CH2,CH3,CH4,CH5
511.0,507.0,516.0,516.0,516.0
512.0,506.0,518.0,513.0,514.0
522.0,513.0,520.0,518.0,509.0
523.0,517.0,522.0,519.0,508.0
520.0,516.0,517.0,520.0,508.0
515.0,516.0,512.0,510.0,510.0
510.0,510.0,503.0,505.0,513.0
509.0,503.0,501.0,503.0,515.0
505.0,504.0,503.0,501.0,516.0
505.0,500.0,498.0,507.0,518.0
503.0,499.0,507.0,511.0,519.0
508.0,502.0,515.0,517.0,519.0
510.0,503.0,517.0,523.0,518.0
517.0,506.0,523.0,523.0,515.0
517.0,508.0,523.0,525.0,516.0
514.0,507.0,522.0,520.0,518.0
517.0,505.0,521.0,522.0,515.0
519.0,507.0,520.0,513.0,513.0
518.0,509.0,520.0,519.0,513.0
520.0,513.0,520.0,518.0,505.0
523.0,515.0,520.0,519.0,506.0
523.0,514.0,521.0,516.0,504.0
517.0,511.0,505.0,512.0,508.0
508.0,508.0,504.0,510.0,510.0
504.0,504.0,501.0,504.0,515.0
500.0,502.0,501.0,507.0,518.0
500.0,500.0,505.0,510.0,520.0
506.0,502.0,512.0,516.0,513.0
510.0,506.0,515.0,519.0,516.0
515.0,506.0,522.0,523.0,513.0
522.0,506.0,523.0,524.0,513.0
521.0,506.0,521.0,521.0,517.0
520.0,502.0,521.0,521.0,516.0
519.0,505.0,520.0,518.0,516.0
526.0,509.0,520.0,519.0,511.0
522.0,511.0,520.0,518.0,508.0
523.0,516.0,520.0,519.0,508.0
527.0,516.0,517.0,516.0,502.0
521.0,514.0,508.0,514.0,507.0
513.0,513.0,507.0,510.0,512.0
507.0,507.0,503.0,506.0,510.0
504.0,502.0,498.0,504.0,514.0
503.0,500.0,502.0,505.0,514.0
504.0,502.0,506.0,508.0,516.0
509.0,501.0,512.0,515.0,519.0
516.0,506.0,519.0,523.0,518.0
519.0,505.0,521.0,524.0,515.0
521.0,507.0,522.0,524.0,513.0
513.0,504.0,521.0,520.0,517.0
512.0,504.0,520.0,520.0,518.0
516.0,506.0,518.0,517.0,515.0
519.0,510.0,522.0,518.0,518.0
521.0,513.0,519.0,520.0,510.0
523.0,516.0,517.0,521.0,508.0
523.0,517.0,519.0,518.0,507.0
518.0,515.0,512.0,513.0,511.0
514.0,509.0,506.0,507.0,514.0
510.0,505.0,502.0,505.0,512.0
502.0,501.0,498.0,502.0,515.0
502.0,499.0,501.0,503.0,518.0
505.0,501.0,508.0,514.0,516.0
511.0,503.0,515.0,518.0,514.0
514.0,504.0,522.0,526.0,513.0
516.0,505.0,522.0,525.0,515.0
514.0,500.0,523.0,520.0,515.0
514.0,507.0,518.0,515.0,516.0
512.0,505.0,520.0,518.0,516.0
514.0,505.0,513.0,515.0,515.0
518.0,507.0,518.0,517.0,513.0
525.0,514.0,514.0,517.0,508.0
521.0,515.0,519.0,516.0,504.0
518.0,513.0,516.0,513.0,507.0
516.0,512.0,511.0,507.0,508.0
507.0,505.0,503.0,505.0,510.0
506.0,506.0,503.0,504.0,513.0
